95.253879,2.300000
94.384608,2.100000
66.469616,2.800000
39.058480,4.500000
94.383969,1.500000
33.209002,6.200000
69.181690,4.200000
58.655243,6.100000
86.190241,1.000000
53.910349,4.700000
96.776582,1.400000
70.254194,3.900000
88.556114,1.900000
85.906529,2.600000
87.467466,2.200000
73.566173,4.600000
99.383877,4.200000
72.393720,1.600000
82.633136,1.000000
36.328255,3.700000
27.305857,5.500000
28.229357,26.000000
23.165659,25.500000
18.292723,29.900000
88.609718,1.300000
73.557592,1.700000
72.425202,1.900000
41.495139,7.700000
56.269395,5.800000
60.679678,5.000000
66.764840,6.500000
72.915289,1.100000
55.224824,3.800000
67.392448,4.000000
40.599101,10.900000
71.227009,5.000000
63.339470,5.400000
83.108756,3.200000
62.174640,4.000000
81.393362,2.700000
50.303941,4.900000
62.403505,4.600000
80.672068,0.400000
96.395711,3.000000
85.447546,1.400000
75.831270,4.400000
77.540522,2.900000
47.602666,1.000000
85.829249,3.600000
77.410986,2.500000
81.698164,2.700000
89.432639,1.700000
81.890230,2.200000
88.837081,1.500000
63.387902,0.000000
85.307076,2.200000
79.803501,3.700000
92.285743,2.100000
79.835269,1.000000
89.922320,1.200000
89.530193,3.200000
84.130517,4.100000
78.415430,1.800000
90.483018,0.000000
74.225329,0.000000
83.185367,1.400000
78.769933,3.900000
39.545569,0.000000
51.106150,4.100000
51.739924,9.300000
54.249332,6.400000
52.045925,4.700000
31.256287,5.300000
51.722501,7.300000
54.865730,6.700000
53.496422,8.700000
54.165894,4.200000
54.740137,5.000000
41.873476,3.800000
39.074070,2.600000
43.947897,13.700000
42.914286,10.900000
31.486361,1.400000
42.646082,3.300000
49.836459,12.800000
50.286237,1.400000
54.716072,9.700000
44.082505,4.100000
44.277226,3.000000
56.996079,7.000000
46.753593,3.000000
49.937784,6.100000
47.395054,4.200000
44.772339,6.900000
53.774901,1.600000
44.828187,2.500000
56.461948,5.600000
53.113561,14.000000
21.499972,8.800000
41.923342,7.500000
42.434668,10.800000
56.508695,2.300000
25.599807,6.000000
51.418358,4.500000
53.141300,14.500000
43.917474,1.700000
55.886678,5.500000
41.266426,7.900000
47.884426,6.700000
60.591527,2.000000
60.722406,6.500000
53.009470,9.500000
52.049199,3.500000
55.938132,4.800000
48.250618,9.400000
61.833074,4.300000
61.736570,4.800000
58.926832,9.000000
49.381806,2.000000
35.626213,1.100000
39.378420,4.500000
62.514190,3.400000
49.062388,1.600000
37.582629,7.600000
57.639869,2.900000
58.934859,5.700000
42.737928,10.400000
53.164031,8.800000
48.444978,7.000000
55.481601,8.500000
46.085100,3.100000
40.847819,8.100000
62.161840,8.700000
29.736302,5.500000
43.277558,1.200000
62.324859,10.100000
56.943048,8.200000
44.702513,7.600000
43.256936,1.700000
49.742586,3.200000
57.645370,4.600000
49.489882,1.400000
61.977238,6.200000
54.638800,3.600000
46.425179,20.700000
65.887465,1.000000
44.448695,3.800000
57.159040,16.700000
62.729687,5.100000
35.090991,12.600000
65.248688,4.000000
47.830018,1.500000
55.287944,13.100000
60.025460,3.900000
57.745476,5.400000
58.277046,5.100000
52.223356,1.700000
61.202559,7.700000
55.651848,1.600000
56.076314,10.700000
44.113781,4.800000
55.220477,3.200000
48.261040,8.400000
54.457741,6.900000
63.255246,3.900000
47.382092,4.700000
59.483449,7.100000
45.271870,5.400000
47.599453,3.000000
41.832964,8.700000
53.479107,8.400000
61.069689,9.800000
49.721848,7.000000
60.695211,3.900000
58.221303,9.100000
54.922439,3.100000
41.910914,5.200000
58.906728,9.100000
43.446772,12.600000
51.614966,9.300000
54.653537,15.500000
66.914917,0.300000
13.227755,1.900000
48.872772,21.200000
48.733538,0.000000
39.373336,4.700000
39.669081,0.000000
45.434229,0.000000
40.079718,0.300000
27.960125,5.100000
21.986297,21.800000
14.475470,0.100000
10.408424,0.000000
12.979611,0.000000
26.924450,0.000000
34.647440,8.200000
51.634528,4.200000
63.254127,2.200000
54.581237,2.300000
57.973730,3.100000
18.831830,16.000000
62.290264,2.100000
37.228621,4.000000
36.518675,3.300000
58.942388,2.300000
31.959489,4.300000
61.864745,1.100000
57.354797,1.400000
66.405516,1.300000
29.799773,6.500000
28.344375,6.000000
39.036781,5.600000
32.569626,3.700000
20.869884,20.000000
51.986242,2.700000
49.024775,12.700000
38.855764,1.600000
38.469559,3.200000
57.220652,1.200000
57.284428,2.500000
47.524989,3.200000
51.606787,1.400000
69.799003,0.000000
82.533796,0.000000
72.793930,2.100000
31.421348,4.700000
26.818856,10.700000
64.621854,1.700000
44.114464,3.800000
81.005611,5.800000
63.271704,1.600000
37.434931,5.600000
66.902882,3.000000
69.080739,2.200000
66.383497,1.300000
37.417523,5.900000
50.154473,4.300000
63.713487,0.200000
31.139808,2.000000
33.934905,14.800000
21.869080,2.000000
27.601464,3.500000
22.720464,6.500000
74.083868,1.400000
43.167479,1.500000
35.124300,7.200000
30.963928,2.700000
45.387540,6.500000
40.165023,8.500000
44.972883,7.300000
64.344914,0.000000
45.467872,6.000000
41.118041,11.300000
52.725801,10.700000
52.089864,4.900000
71.590298,5.300000
80.248356,6.000000
56.603818,2.600000
21.467111,1.500000
105.943193,1.000000
75.068869,2.100000
62.476700,1.500000
